SGBs,Classification
TP20200814-DZC35_DT2009055363-1_bin.200,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
TP20200814-DZC35_DT2009055363-1_bin.229,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia;s__
TP20200814-DZC35_DT2009055363-1_bin.268,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__
TP20200814-DZC35_DT2009055363-1_bin.36,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__HGM11412;s__
TP20200814-DZC36_DT2009055364-1_bin.13,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__UBA7488;s__
TP20200814-DZC36_DT2009055364-1_bin.172,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UMGS1387;s__
TP20200814-DZC36_DT2009055364-1_bin.36,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC36_DT2009055364-1_bin.40,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC36_DT2009055364-1_bin.51,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__RGIG8748;s__
TP20200814-DZC36_DT2009055364-1_bin.55,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-877;s__
TP20200814-DZC36_DT2009055364-1_bin.64,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Avoscillospira;s__
TP20200814-DZC36_DT2009055364-1_bin.68,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__
TP20200814-DZC36_DT2009055364-1_bin.7,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__
TP20200814-DZC37_DT2009055365-1_bin.103,d__Bacteria;p__Myxococcota;c__Bradymonadia;o__UBA4248;f__UBA4248;g__UBA4248;s__UBA4248 sp017464085
TP20200814-DZC37_DT2009055365-1_bin.104,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SFWF01;s__
TP20200814-DZC37_DT2009055365-1_bin.106,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SIG332;s__
TP20200814-DZC37_DT2009055365-1_bin.115,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC37_DT2009055365-1_bin.122,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__
TP20200814-DZC37_DT2009055365-1_bin.124,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__
TP20200814-DZC37_DT2009055365-1_bin.138,d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__;s__
TP20200814-DZC37_DT2009055365-1_bin.166,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1883;f__UMGS1540;g__SIG447;s__
TP20200814-DZC37_DT2009055365-1_bin.235,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__
TP20200814-DZC37_DT2009055365-1_bin.242,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__
TP20200814-DZC37_DT2009055365-1_bin.244,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
TP20200814-DZC37_DT2009055365-1_bin.30,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3766;s__
TP20200814-DZC37_DT2009055365-1_bin.34,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RGIG1959;s__
TP20200814-DZC37_DT2009055365-1_bin.62,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC37_DT2009055365-1_bin.66,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__RGIG6353;s__
TP20200814-DZC37_DT2009055365-1_bin.69,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC37_DT2009055365-1_bin.87,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__
TP20200814-DZC38_DT2009055366-1_bin.100,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC38_DT2009055366-1_bin.108,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__HGM11525;s__
TP20200814-DZC38_DT2009055366-1_bin.112,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__
TP20200814-DZC38_DT2009055366-1_bin.116,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SIG299;s__
TP20200814-DZC38_DT2009055366-1_bin.154,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__
TP20200814-DZC38_DT2009055366-1_bin.191,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__
TP20200814-DZC38_DT2009055366-1_bin.194,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__
TP20200814-DZC38_DT2009055366-1_bin.214,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Avispirillum;s__
TP20200814-DZC38_DT2009055366-1_bin.223,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__
TP20200814-DZC38_DT2009055366-1_bin.227,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC38_DT2009055366-1_bin.255,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC38_DT2009055366-1_bin.261,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG3925;s__
TP20200814-DZC38_DT2009055366-1_bin.264,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__DTU089 sp015066225
TP20200814-DZC38_DT2009055366-1_bin.31,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__
TP20200814-DZC38_DT2009055366-1_bin.41,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__;g__;s__
TP20200814-DZC38_DT2009055366-1_bin.49,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA8612;s__
TP20200814-DZC38_DT2009055366-1_bin.65,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__
TP20200814-DZC39_DT2009055367-1_bin.109,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC39_DT2009055367-1_bin.121,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__
TP20200814-DZC39_DT2009055367-1_bin.143,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__RUG12999;f__RUG12999;g__RUG12999;s__
TP20200814-DZC39_DT2009055367-1_bin.145,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-877;s__
TP20200814-DZC39_DT2009055367-1_bin.153,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC39_DT2009055367-1_bin.154,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__
TP20200814-DZC39_DT2009055367-1_bin.157,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC39_DT2009055367-1_bin.20,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__
TP20200814-DZC39_DT2009055367-1_bin.279,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS172;s__
TP20200814-DZC39_DT2009055367-1_bin.6,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG099;s__
TP20200814-DZC3_DT2009055331-1_bin.120,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__
TP20200814-DZC3_DT2009055331-1_bin.133,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__HGM12713;s__
TP20200814-DZC3_DT2009055331-1_bin.14,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__
TP20200814-DZC3_DT2009055331-1_bin.155,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Gastranaerophilus;s__
TP20200814-DZC3_DT2009055331-1_bin.157,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__
TP20200814-DZC3_DT2009055331-1_bin.163,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__
TP20200814-DZC3_DT2009055331-1_bin.171,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC3_DT2009055331-1_bin.186,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RGIG2163;s__
TP20200814-DZC3_DT2009055331-1_bin.198,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__
TP20200814-DZC3_DT2009055331-1_bin.22,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC3_DT2009055331-1_bin.23,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA9506;g__UBA9506;s__
TP20200814-DZC3_DT2009055331-1_bin.246,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__RUG14156;s__
TP20200814-DZC3_DT2009055331-1_bin.33,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SIG299;s__
TP20200814-DZC3_DT2009055331-1_bin.45,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__
TP20200814-DZC3_DT2009055331-1_bin.7,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-877;s__
TP20200814-DZC3_DT2009055331-1_bin.84,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC3_DT2009055331-1_bin.96,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp017513795
TP20200814-DZC40_DT2009055368-1_bin.114,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
TP20200814-DZC40_DT2009055368-1_bin.186,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC40_DT2009055368-1_bin.38,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp017398045
TP20200814-DZC40_DT2009055368-1_bin.45,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__RGIG9115;s__
TP20200814-DZC40_DT2009055368-1_bin.53,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Avispirillum;s__
TP20200814-DZC41_DT2009055369-1_bin.103,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UMGS1783;g__;s__
TP20200814-DZC41_DT2009055369-1_bin.112,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
TP20200814-DZC41_DT2009055369-1_bin.144,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__QAMX01;g__RUG11797;s__RUG11797 sp015068345
TP20200814-DZC41_DT2009055369-1_bin.147,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__
TP20200814-DZC41_DT2009055369-1_bin.152,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__
TP20200814-DZC41_DT2009055369-1_bin.169,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__HGM12619;s__
TP20200814-DZC41_DT2009055369-1_bin.182,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC41_DT2009055369-1_bin.190,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA9506;g__UMGS755;s__
TP20200814-DZC41_DT2009055369-1_bin.239,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__
TP20200814-DZC41_DT2009055369-1_bin.269,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__RGIG4709;s__
TP20200814-DZC41_DT2009055369-1_bin.272,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
TP20200814-DZC41_DT2009055369-1_bin.277,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__RUG756;s__
TP20200814-DZC41_DT2009055369-1_bin.320,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__
TP20200814-DZC41_DT2009055369-1_bin.333,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Limiplasma;s__
TP20200814-DZC41_DT2009055369-1_bin.397,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__
TP20200814-DZC41_DT2009055369-1_bin.419,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__JAAYXM01;g__SIG480;s__
TP20200814-DZC41_DT2009055369-1_bin.440,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SIG299;s__
TP20200814-DZC41_DT2009055369-1_bin.455,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA9506;g__UBA9506;s__
TP20200814-DZC41_DT2009055369-1_bin.68,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA9506;g__UMGS755;s__
TP20200814-DZC41_DT2009055369-1_bin.96,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Copromorpha;s__
TP20200814-DZC41_DT2009055369-1_bin.99,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__RGIG1828;s__
TP20200814-DZC42_DT2009055370-1_bin.137,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__
TP20200814-DZC42_DT2009055370-1_bin.141,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__
TP20200814-DZC42_DT2009055370-1_bin.158,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__
TP20200814-DZC42_DT2009055370-1_bin.17,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__SIG440;s__
TP20200814-DZC42_DT2009055370-1_bin.186,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC120314;s__
TP20200814-DZC42_DT2009055370-1_bin.216,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC42_DT2009055370-1_bin.233,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Flemingibacterium;s__
TP20200814-DZC42_DT2009055370-1_bin.236,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC42_DT2009055370-1_bin.238,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__
TP20200814-DZC42_DT2009055370-1_bin.241,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__
TP20200814-DZC42_DT2009055370-1_bin.245,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__
TP20200814-DZC42_DT2009055370-1_bin.250,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC42_DT2009055370-1_bin.262,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RGIG1959;s__
TP20200814-DZC42_DT2009055370-1_bin.273,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__;g__;s__
TP20200814-DZC42_DT2009055370-1_bin.275,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__JAAZBA01;s__
TP20200814-DZC42_DT2009055370-1_bin.326,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__
TP20200814-DZC42_DT2009055370-1_bin.345,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
TP20200814-DZC42_DT2009055370-1_bin.5,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3766;s__
TP20200814-DZC42_DT2009055370-1_bin.56,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__
TP20200814-DZC42_DT2009055370-1_bin.76,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA11540;s__
TP20200814-DZC42_DT2009055370-1_bin.87,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3766;s__
TP20200814-DZC42_DT2009055370-1_bin.99,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC43_DT2009055371-1_bin.112,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__;g__;s__
TP20200814-DZC43_DT2009055371-1_bin.126,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__
TP20200814-DZC43_DT2009055371-1_bin.16,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RGIG9096;s__
TP20200814-DZC43_DT2009055371-1_bin.188,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG7300;s__
TP20200814-DZC43_DT2009055371-1_bin.190,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__RGIG9115;s__
TP20200814-DZC43_DT2009055371-1_bin.243,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__QAKW01;g__Firm-08;s__
TP20200814-DZC43_DT2009055371-1_bin.251,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__HGM12619;s__HGM12619 sp015067305
TP20200814-DZC43_DT2009055371-1_bin.311,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__
TP20200814-DZC43_DT2009055371-1_bin.313,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG7193;s__
TP20200814-DZC43_DT2009055371-1_bin.331,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Traorella;s__
TP20200814-DZC43_DT2009055371-1_bin.34,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__;s__
TP20200814-DZC43_DT2009055371-1_bin.37,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG3102;s__
TP20200814-DZC43_DT2009055371-1_bin.85,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
TP20200814-DZC44_DT2009055372-1_bin.107,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RGIG4076;s__
TP20200814-DZC44_DT2009055372-1_bin.114,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__
TP20200814-DZC44_DT2009055372-1_bin.123,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Limiplasma;s__
TP20200814-DZC44_DT2009055372-1_bin.127,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RGIG3009;s__
TP20200814-DZC44_DT2009055372-1_bin.130,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1189;s__
TP20200814-DZC44_DT2009055372-1_bin.150,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UBA4644;s__
TP20200814-DZC44_DT2009055372-1_bin.158,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Onthoplasma;s__
TP20200814-DZC44_DT2009055372-1_bin.17,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__Scatovivens;s__
TP20200814-DZC44_DT2009055372-1_bin.173,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1212;f__RGIG7378;g__RGIG7378;s__
TP20200814-DZC44_DT2009055372-1_bin.180,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RGIG6375;s__
TP20200814-DZC44_DT2009055372-1_bin.227,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__RGIG7238;s__
TP20200814-DZC44_DT2009055372-1_bin.259,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG3925;s__
TP20200814-DZC44_DT2009055372-1_bin.269,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG3102;s__
TP20200814-DZC44_DT2009055372-1_bin.307,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1752;s__
TP20200814-DZC44_DT2009055372-1_bin.323,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC44_DT2009055372-1_bin.50,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__;g__;s__
TP20200814-DZC44_DT2009055372-1_bin.74,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC44_DT2009055372-1_bin.93,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__
TP20200814-DZC44_DT2009055372-1_bin.95,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__SFMI01;s__
TP20200814-DZC45_DT2009055373-1_bin.114,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-390;s__
TP20200814-DZC45_DT2009055373-1_bin.211,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__;s__
TP20200814-DZC45_DT2009055373-1_bin.225,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
TP20200814-DZC45_DT2009055373-1_bin.43,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1279;s__
TP20200814-DZC45_DT2009055373-1_bin.68,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__
TP20200814-DZC45_DT2009055373-1_bin.71,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__
TP20200814-DZC45_DT2009055373-1_bin.98,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1081;s__
TP20200814-DZC46_DT2009055374-1_bin.105,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC46_DT2009055374-1_bin.135,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__
TP20200814-DZC46_DT2009055374-1_bin.155,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RUG521;s__
TP20200814-DZC46_DT2009055374-1_bin.169,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG099;s__
TP20200814-DZC46_DT2009055374-1_bin.17,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__
