BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900044943_TS20190409_bin.51.fa.c00267_T190004...region001, T1900044943_TS20190409_bin.51_T1900044943_TS20190409_bin.51_contig_000267,RRE-containing,RiPPs
T1900044943_TS20190409_bin.51.fa.c00356_T190004...region001, T1900044943_TS20190409_bin.51_T1900044943_TS20190409_bin.51_contig_000356,betalactone,Others
T1900044943_TS20190409_bin.51.fa.c00428_T190004...region001, T1900044943_TS20190409_bin.51_T1900044943_TS20190409_bin.51_contig_000428,RRE-containing,RiPPs
T1900044943_TS20190409_bin.76.fa.c00083_T190004...region001, T1900044943_TS20190409_bin.76_T1900044943_TS20190409_bin.76_contig_000083,RRE-containing,RiPPs
T1900044943_TS20190409_bin.76.fa.c00143_T190004...region001, T1900044943_TS20190409_bin.76_T1900044943_TS20190409_bin.76_contig_000143,betalactone,Others
T1900044943_TS20190409_bin.88.fa.c00022_T190004...region001, T1900044943_TS20190409_bin.88_T1900044943_TS20190409_bin.88_contig_000022,RRE-containing,RiPPs
T1900044943_TS20190409_bin.88.fa.c00028_T190004...region001, T1900044943_TS20190409_bin.88_T1900044943_TS20190409_bin.88_contig_000028,cyclic-lactone-autoinducer,RiPPs
T1900044943_TS20190409_bin.88.fa.c00045_T190004...region001, T1900044943_TS20190409_bin.88_T1900044943_TS20190409_bin.88_contig_000045,RRE-containing,RiPPs
T1900044943_TS20190409_bin.88.fa.c00050_T190004...region001, T1900044943_TS20190409_bin.88_T1900044943_TS20190409_bin.88_contig_000050,RRE-containing,RiPPs
T1900044943_TS20190409_bin.88.fa.c00057_T190004...region001, T1900044943_TS20190409_bin.88_T1900044943_TS20190409_bin.88_contig_000057,RRE-containing,RiPPs
T1900044943_TS20190409_bin.88.fa.c00059_T190004...region001, T1900044943_TS20190409_bin.88_T1900044943_TS20190409_bin.88_contig_000059,ranthipeptide,RiPPs
T1900044944_TS20190410_bin.15.fa.c00011_T190004...region001, T1900044944_TS20190410_bin.15_T1900044944_TS20190410_bin.15_contig_000011,RRE-containing,RiPPs
T1900044944_TS20190410_bin.15.fa.c00072_T190004...region001, T1900044944_TS20190410_bin.15_T1900044944_TS20190410_bin.15_contig_000072,ranthipeptide,RiPPs
T1900044944_TS20190410_bin.15.fa.c00133_T190004...region001, T1900044944_TS20190410_bin.15_T1900044944_TS20190410_bin.15_contig_000133,betalactone,Others
T1900044944_TS20190410_bin.18.fa.c00089_T190004...region001, T1900044944_TS20190410_bin.18_T1900044944_TS20190410_bin.18_contig_000089,ranthipeptide,RiPPs
T1900044944_TS20190410_bin.18.fa.c00141_T190004...region001, T1900044944_TS20190410_bin.18_T1900044944_TS20190410_bin.18_contig_000141,RRE-containing,RiPPs
T1900044944_TS20190410_bin.18.fa.c00206_T190004...region001, T1900044944_TS20190410_bin.18_T1900044944_TS20190410_bin.18_contig_000206,RRE-containing,RiPPs
T1900044944_TS20190410_bin.185.fa.c00152_T190004...region001, T1900044944_TS20190410_bin.185_T1900044944_TS20190410_bin.185_contig_000152,T1PKS,PKSI
T1900044944_TS20190410_bin.185.fa.c00254_T190004...region001, T1900044944_TS20190410_bin.185_T1900044944_TS20190410_bin.185_contig_000254,terpene,Terpene
T1900044944_TS20190410_bin.185.fa.c00271_T190004...region001, T1900044944_TS20190410_bin.185_T1900044944_TS20190410_bin.185_contig_000271,terpene,Terpene
T1900044945_TS20190411_bin.228.fa.c00045_T190004...region001, T1900044945_TS20190411_bin.228_T1900044945_TS20190411_bin.228_contig_000045,RRE-containing,RiPPs
T1900044945_TS20190411_bin.4.fa.c00184_T190004...region001, T1900044945_TS20190411_bin.4_T1900044945_TS20190411_bin.4_contig_000184,LAP,RiPPs
T1900044945_TS20190411_bin.59.fa.c00008_T190004...region001, T1900044945_TS20190411_bin.59_T1900044945_TS20190411_bin.59_contig_000008,terpene,Terpene
T1900044945_TS20190411_bin.59.fa.c00030_T190004...region001, T1900044945_TS20190411_bin.59_T1900044945_TS20190411_bin.59_contig_000030,terpene,Terpene
T1900044946_TS20190412_bin.155.fa.c00121_T190004...region001, T1900044946_TS20190412_bin.155_T1900044946_TS20190412_bin.155_contig_000121,betalactone,Others
T1900044946_TS20190412_bin.187.fa.c00055_T190004...region001, T1900044946_TS20190412_bin.187_T1900044946_TS20190412_bin.187_contig_000055,RRE-containing,RiPPs
T1900044946_TS20190412_bin.187.fa.c00097_T190004...region001, T1900044946_TS20190412_bin.187_T1900044946_TS20190412_bin.187_contig_000097,RRE-containing,RiPPs
T1900044946_TS20190412_bin.187.fa.c00191_T190004...region001, T1900044946_TS20190412_bin.187_T1900044946_TS20190412_bin.187_contig_000191,RRE-containing,RiPPs
T1900044946_TS20190412_bin.217.fa.c00016_T190004...region001, T1900044946_TS20190412_bin.217_T1900044946_TS20190412_bin.217_contig_000016,RRE-containing,RiPPs
T1900044946_TS20190412_bin.217.fa.c00086_T190004...region001, T1900044946_TS20190412_bin.217_T1900044946_TS20190412_bin.217_contig_000086,ranthipeptide,RiPPs
T1900044946_TS20190412_bin.263.fa.c00118_T190004...region001, T1900044946_TS20190412_bin.263_T1900044946_TS20190412_bin.263_contig_000118,cyclic-lactone-autoinducer,RiPPs
T1900044946_TS20190412_bin.263.fa.c00192_T190004...region001, T1900044946_TS20190412_bin.263_T1900044946_TS20190412_bin.263_contig_000192,betalactone,Others
T1900044946_TS20190412_bin.263.fa.c00212_T190004...region001, T1900044946_TS20190412_bin.263_T1900044946_TS20190412_bin.263_contig_000212,ranthipeptide,RiPPs
T1900044946_TS20190412_bin.280.fa.c00010_T190004...region001, T1900044946_TS20190412_bin.280_T1900044946_TS20190412_bin.280_contig_000010,ranthipeptide,RiPPs
T1900044946_TS20190412_bin.280.fa.c00127_T190004...region001, T1900044946_TS20190412_bin.280_T1900044946_TS20190412_bin.280_contig_000127,betalactone,Others
T1900044946_TS20190412_bin.280.fa.c00134_T190004...region001, T1900044946_TS20190412_bin.280_T1900044946_TS20190412_bin.280_contig_000134,RRE-containing,RiPPs
T1900044946_TS20190412_bin.51.fa.c00092_T190004...region001, T1900044946_TS20190412_bin.51_T1900044946_TS20190412_bin.51_contig_000092,betalactone,Others
T1900044946_TS20190412_bin.51.fa.c00157_T190004...region001, T1900044946_TS20190412_bin.51_T1900044946_TS20190412_bin.51_contig_000157,RRE-containing,RiPPs
T1900044950_TA20190003_bin.346.fa.c00027_T190004...region001, T1900044950_TA20190003_bin.346_T1900044950_TA20190003_bin.346_contig_000027,arylpolyene,Others
T1900044962_TA20190024_bin.47.fa.c00001_T190004...region001, T1900044962_TA20190024_bin.47_T1900044962_TA20190024_bin.47_contig_000001,cyclic-lactone-autoinducer,RiPPs
T1900044962_TA20190024_bin.47.fa.c00007_T190004...region001, T1900044962_TA20190024_bin.47_T1900044962_TA20190024_bin.47_contig_000007,T3PKS,PKSother
T1900044962_TA20190024_bin.47.fa.c00017_T190004...region001, T1900044962_TA20190024_bin.47_T1900044962_TA20190024_bin.47_contig_000017,cyclic-lactone-autoinducer,RiPPs
T1900044962_TA20190024_bin.47.fa.c00025_T190004...region001, T1900044962_TA20190024_bin.47_T1900044962_TA20190024_bin.47_contig_000025,terpene,Terpene
T1900044966_TA20190028_bin.333.fa.c00471_T190004...region001, T1900044966_TA20190028_bin.333_T1900044966_TA20190028_bin.333_contig_000471,terpene,Terpene
T1900044966_TA20190028_bin.333.fa.c00493_T190004...region001, T1900044966_TA20190028_bin.333_T1900044966_TA20190028_bin.333_contig_000493,T3PKS,PKSother
T1900044966_TA20190028_bin.333.fa.c00508_T190004...region001, T1900044966_TA20190028_bin.333_T1900044966_TA20190028_bin.333_contig_000508,terpene,Terpene
T1900044985_TA20190047_bin.146.fa.c00079_T190004...region001, T1900044985_TA20190047_bin.146_T1900044985_TA20190047_bin.146_contig_000079,T3PKS,PKSother
T1900045013_TC20190006_bin.164.fa.c00176_T190004...region001, T1900045013_TC20190006_bin.164_T1900045013_TC20190006_bin.164_contig_000176,betalactone,Others
T1900045013_TC20190006_bin.164.fa.c00233_T190004...region001, T1900045013_TC20190006_bin.164_T1900045013_TC20190006_bin.164_contig_000233,RRE-containing,RiPPs
T1900045013_TC20190006_bin.84.fa.c00110_T190004...region001, T1900045013_TC20190006_bin.84_T1900045013_TC20190006_bin.84_contig_000110,ranthipeptide,RiPPs
T1900045031_TC20190024_bin.8.fa.c00024_T190004...region001, T1900045031_TC20190024_bin.8_T1900045031_TC20190024_bin.8_contig_000024,ranthipeptide,RiPPs
T1900045031_TC20190024_bin.8.fa.c00041_T190004...region001, T1900045031_TC20190024_bin.8_T1900045031_TC20190024_bin.8_contig_000041,RRE-containing,RiPPs
T1900045031_TC20190024_bin.8.fa.c00059_T190004...region001, T1900045031_TC20190024_bin.8_T1900045031_TC20190024_bin.8_contig_000059,betalactone,Others
T1900045034_TC20190027_bin.34.fa.c00073_T190004...region001, T1900045034_TC20190027_bin.34_T1900045034_TC20190027_bin.34_contig_000073,betalactone,Others
T1900045034_TC20190027_bin.34.fa.c00095_T190004...region001, T1900045034_TC20190027_bin.34_T1900045034_TC20190027_bin.34_contig_000095,RRE-containing,RiPPs
T1900045036_TC20190029_bin.147.fa.c00021_T190004...region001, T1900045036_TC20190029_bin.147_T1900045036_TC20190029_bin.147_contig_000021,RRE-containing,RiPPs
T1900045036_TC20190029_bin.147.fa.c00031_T190004...region001, T1900045036_TC20190029_bin.147_T1900045036_TC20190029_bin.147_contig_000031,betalactone,Others
T1900045042_TC20190035_bin.132.fa.c00042_T190004...region001, T1900045042_TC20190035_bin.132_T1900045042_TC20190035_bin.132_contig_000042,RRE-containing,RiPPs
T1900045045_TC20190038_bin.225.fa.c00072_T190004...region001, T1900045045_TC20190038_bin.225_T1900045045_TC20190038_bin.225_contig_000072,RRE-containing,RiPPs
T1900045046_TC20190039_bin.288.fa.c00040_T190004...region001, T1900045046_TC20190039_bin.288_T1900045046_TC20190039_bin.288_contig_000040,arylpolyene,Others
T1900045049_TC20190042_bin.145.fa.c00009_T190004...region001, T1900045049_TC20190042_bin.145_T1900045049_TC20190042_bin.145_contig_000009,betalactone,Others
T1900045049_TC20190042_bin.145.fa.c00015_T190004...region001, T1900045049_TC20190042_bin.145_T1900045049_TC20190042_bin.145_contig_000015,ranthipeptide,RiPPs
T1900045049_TC20190042_bin.145.fa.c00051_T190004...region001, T1900045049_TC20190042_bin.145_T1900045049_TC20190042_bin.145_contig_000051,RRE-containing,RiPPs
T1900045049_TC20190042_bin.145.fa.c00083_T190004...region001, T1900045049_TC20190042_bin.145_T1900045049_TC20190042_bin.145_contig_000083,ranthipeptide,RiPPs
T1900045054_TC20190047_bin.57.fa.c00056_T190004...region001, T1900045054_TC20190047_bin.57_T1900045054_TC20190047_bin.57_contig_000056,RRE-containing,RiPPs
T1900045054_TC20190047_bin.57.fa.c00305_T190004...region001, T1900045054_TC20190047_bin.57_T1900045054_TC20190047_bin.57_contig_000305,NRPS,NRPS
T1900045060_TC20190053_bin.190.fa.c00033_T190004...region001, T1900045060_TC20190053_bin.190_T1900045060_TC20190053_bin.190_contig_000033,ranthipeptide,RiPPs
T1900045063_TC20190056_bin.141.fa.c00050_T190004...region001, T1900045063_TC20190056_bin.141_T1900045063_TC20190056_bin.141_contig_000050,NRPS-like,NRPS
T1900045063_TC20190056_bin.74.fa.c00005_T190004...region001, T1900045063_TC20190056_bin.74_T1900045063_TC20190056_bin.74_contig_000005,hserlactone,Others
T1900045064_TC20190058_bin.251.fa.c00017_T190004...region001, T1900045064_TC20190058_bin.251_T1900045064_TC20190058_bin.251_contig_000017,RRE-containing,RiPPs
T1900045064_TC20190058_bin.251.fa.c00027_T190004...region001, T1900045064_TC20190058_bin.251_T1900045064_TC20190058_bin.251_contig_000027,betalactone,Others
T1900045064_TC20190058_bin.251.fa.c00080_T190004...region001, T1900045064_TC20190058_bin.251_T1900045064_TC20190058_bin.251_contig_000080,ranthipeptide,RiPPs
T1900045064_TC20190058_bin.324.fa.c00006_T190004...region001, T1900045064_TC20190058_bin.324_T1900045064_TC20190058_bin.324_contig_000006,ranthipeptide,RiPPs
T1900045064_TC20190058_bin.324.fa.c00007_T190004...region001, T1900045064_TC20190058_bin.324_T1900045064_TC20190058_bin.324_contig_000007,RRE-containing,RiPPs
T1900045064_TC20190058_bin.324.fa.c00023_T190004...region001, T1900045064_TC20190058_bin.324_T1900045064_TC20190058_bin.324_contig_000023,betalactone,Others
T1900045067_TC20190061_bin.18.fa.c00169_T190004...region001, T1900045067_TC20190061_bin.18_T1900045067_TC20190061_bin.18_contig_000169,RRE-containing,RiPPs
T1900045067_TC20190061_bin.281.fa.c00022_T190004...region001, T1900045067_TC20190061_bin.281_T1900045067_TC20190061_bin.281_contig_000022,betalactone,Others
T1900045067_TC20190061_bin.281.fa.c00023_T190004...region001, T1900045067_TC20190061_bin.281_T1900045067_TC20190061_bin.281_contig_000023,RRE-containing,RiPPs
T1900045072_TC20190066_bin.97.fa.c00019_T190004...region001, T1900045072_TC20190066_bin.97_T1900045072_TC20190066_bin.97_contig_000019,T1PKS,PKSI
T1900045072_TC20190066_bin.97.fa.c00053_T190004...region001, T1900045072_TC20190066_bin.97_T1900045072_TC20190066_bin.97_contig_000053,terpene,Terpene
T1900045072_TC20190066_bin.97.fa.c00067_T190004...region001, T1900045072_TC20190066_bin.97_T1900045072_TC20190066_bin.97_contig_000067,terpene,Terpene
T1900045075_TC20190069_bin.278.fa.c00005_T190004...region001, T1900045075_TC20190069_bin.278_T1900045075_TC20190069_bin.278_contig_000005,RRE-containing,RiPPs
T1900045088_TC20190082_bin.177.fa.c00008_T190004...region001, T1900045088_TC20190082_bin.177_T1900045088_TC20190082_bin.177_contig_000008,NRPS-like,NRPS
T1900045088_TC20190082_bin.177.fa.c00021_T190004...region001, T1900045088_TC20190082_bin.177_T1900045088_TC20190082_bin.177_contig_000021,RRE-containing,RiPPs
T1900045088_TC20190082_bin.177.fa.c00023_T190004...region001, T1900045088_TC20190082_bin.177_T1900045088_TC20190082_bin.177_contig_000023,ranthipeptide,RiPPs
T1900045088_TC20190082_bin.177.fa.c00030_T190004...region001, T1900045088_TC20190082_bin.177_T1900045088_TC20190082_bin.177_contig_000030,betalactone,Others
T1900045088_TC20190082_bin.177.fa.c00055_T190004...region001, T1900045088_TC20190082_bin.177_T1900045088_TC20190082_bin.177_contig_000055,NRPS-like,NRPS
T1900045088_TC20190082_bin.325.fa.c00090_T190004...region001, T1900045088_TC20190082_bin.325_T1900045088_TC20190082_bin.325_contig_000090,RRE-containing,RiPPs
T1900045088_TC20190082_bin.325.fa.c00101_T190004...region001, T1900045088_TC20190082_bin.325_T1900045088_TC20190082_bin.325_contig_000101,betalactone,Others
T1900045091_TC20190085_bin.117.fa.c00002_T190004...region001, T1900045091_TC20190085_bin.117_T1900045091_TC20190085_bin.117_contig_000002,RRE-containing,RiPPs
T1900045091_TC20190085_bin.117.fa.c00033_T190004...region001, T1900045091_TC20190085_bin.117_T1900045091_TC20190085_bin.117_contig_000033,ranthipeptide,RiPPs
T1900045096_TC20190090_bin.148.fa.c00113_T190004...region001, T1900045096_TC20190090_bin.148_T1900045096_TC20190090_bin.148_contig_000113,RRE-containing,RiPPs
T1900045096_TC20190090_bin.8.fa.c00076_T190004...region001, T1900045096_TC20190090_bin.8_T1900045096_TC20190090_bin.8_contig_000076,NRPS,NRPS
T1900045100_TC20190094_bin.77.fa.c00008_T190004...region001, T1900045100_TC20190094_bin.77_T1900045100_TC20190094_bin.77_contig_000008,terpene,Terpene
T1900045100_TC20190094_bin.77.fa.c00032_T190004...region001, T1900045100_TC20190094_bin.77_T1900045100_TC20190094_bin.77_contig_000032,terpene,Terpene
T1900045106_TC20190100_bin.221.fa.c00153_T190004...region001, T1900045106_TC20190100_bin.221_T1900045106_TC20190100_bin.221_contig_000153,betalactone,Others
T1900045106_TC20190100_bin.221.fa.c00276_T190004...region001, T1900045106_TC20190100_bin.221_T1900045106_TC20190100_bin.221_contig_000276,RRE-containing,RiPPs
T1900045108_TC20190102_bin.161.fa.c00017_T190004...region001, T1900045108_TC20190102_bin.161_T1900045108_TC20190102_bin.161_contig_000017,RRE-containing,RiPPs
T1900045108_TC20190102_bin.161.fa.c00039_T190004...region001, T1900045108_TC20190102_bin.161_T1900045108_TC20190102_bin.161_contig_000039,RRE-containing,RiPPs
T1900045108_TC20190102_bin.161.fa.c00039_T190004...region002, T1900045108_TC20190102_bin.161_T1900045108_TC20190102_bin.161_contig_000039,betalactone,Others
T1900045112_TC20190106_bin.24.fa.c00024_T190004...region001, T1900045112_TC20190106_bin.24_T1900045112_TC20190106_bin.24_contig_000024,RRE-containing,RiPPs
T1900045112_TC20190106_bin.24.fa.c00027_T190004...region001, T1900045112_TC20190106_bin.24_T1900045112_TC20190106_bin.24_contig_000027,RRE-containing,RiPPs
T1900045121_TC20190115_bin.133.fa.c00291_T190004...region001, T1900045121_TC20190115_bin.133_T1900045121_TC20190115_bin.133_contig_000291,cyclic-lactone-autoinducer,RiPPs
T1900045124_TC20190118_bin.126.fa.c00007_T190004...region001, T1900045124_TC20190118_bin.126_T1900045124_TC20190118_bin.126_contig_000007,ranthipeptide,RiPPs
T1900045124_TC20190118_bin.126.fa.c00012_T190004...region001, T1900045124_TC20190118_bin.126_T1900045124_TC20190118_bin.126_contig_000012,betalactone,Others
T1900045124_TC20190118_bin.126.fa.c00023_T190004...region001, T1900045124_TC20190118_bin.126_T1900045124_TC20190118_bin.126_contig_000023,RRE-containing,RiPPs
T1900045124_TC20190118_bin.126.fa.c00035_T190004...region001, T1900045124_TC20190118_bin.126_T1900045124_TC20190118_bin.126_contig_000035,NRPS,NRPS
T1900045124_TC20190118_bin.126.fa.c00053_T190004...region001, T1900045124_TC20190118_bin.126_T1900045124_TC20190118_bin.126_contig_000053,NRPS,NRPS
T1900045124_TC20190118_bin.126.fa.c00056_T190004...region001, T1900045124_TC20190118_bin.126_T1900045124_TC20190118_bin.126_contig_000056,NRPS,NRPS
T1900045124_TC20190118_bin.126.fa.c00060_T190004...region001, T1900045124_TC20190118_bin.126_T1900045124_TC20190118_bin.126_contig_000060,NRPS-like,NRPS
T1900045124_TC20190118_bin.126.fa.c00084_T190004...region001, T1900045124_TC20190118_bin.126_T1900045124_TC20190118_bin.126_contig_000084,ranthipeptide,RiPPs
T1900045124_TC20190118_bin.222.fa.c00033_T190004...region001, T1900045124_TC20190118_bin.222_T1900045124_TC20190118_bin.222_contig_000033,terpene,Terpene
T1900045124_TC20190118_bin.222.fa.c00041_T190004...region001, T1900045124_TC20190118_bin.222_T1900045124_TC20190118_bin.222_contig_000041,terpene,Terpene
T1900045124_TC20190118_bin.43.fa.c00049_T190004...region001, T1900045124_TC20190118_bin.43_T1900045124_TC20190118_bin.43_contig_000049,NRPS-like,NRPS
T1900045124_TC20190118_bin.43.fa.c00158_T190004...region001, T1900045124_TC20190118_bin.43_T1900045124_TC20190118_bin.43_contig_000158,NRPS-like,NRPS
T1900045124_TC20190118_bin.95.fa.c00015_T190004...region001, T1900045124_TC20190118_bin.95_T1900045124_TC20190118_bin.95_contig_000015,ranthipeptide,RiPPs
T1900045127_TC20190121_bin.103.fa.c00001_T190004...region001, T1900045127_TC20190121_bin.103_T1900045127_TC20190121_bin.103_contig_000001,ranthipeptide,RiPPs
T1900045127_TC20190121_bin.103.fa.c00005_T190004...region001, T1900045127_TC20190121_bin.103_T1900045127_TC20190121_bin.103_contig_000005,RRE-containing,RiPPs
T1900045127_TC20190121_bin.103.fa.c00005_T190004...region002, T1900045127_TC20190121_bin.103_T1900045127_TC20190121_bin.103_contig_000005,RRE-containing,RiPPs
T1900045127_TC20190121_bin.103.fa.c00009_T190004...region001, T1900045127_TC20190121_bin.103_T1900045127_TC20190121_bin.103_contig_000009,cyclic-lactone-autoinducer,RiPPs
T1900045128_TC20190122_bin.99.fa.c00027_T190004...region001, T1900045128_TC20190122_bin.99_T1900045128_TC20190122_bin.99_contig_000027,arylpolyene,Others
T1900045130_TC20190124_bin.155.fa.c00068_T190004...region001, T1900045130_TC20190124_bin.155_T1900045130_TC20190124_bin.155_contig_000068,NRPS-like,NRPS
T1900045130_TC20190124_bin.155.fa.c00104_T190004...region001, T1900045130_TC20190124_bin.155_T1900045130_TC20190124_bin.155_contig_000104,ranthipeptide,RiPPs
T1900045130_TC20190124_bin.155.fa.c00163_T190004...region001, T1900045130_TC20190124_bin.155_T1900045130_TC20190124_bin.155_contig_000163,RRE-containing,RiPPs
T1900045132_TC20190126_bin.192.fa.c00116_T190004...region001, T1900045132_TC20190126_bin.192_T1900045132_TC20190126_bin.192_contig_000116,terpene,Terpene
T1900045132_TC20190126_bin.192.fa.c00270_T190004...region001, T1900045132_TC20190126_bin.192_T1900045132_TC20190126_bin.192_contig_000270,terpene,Terpene
T1900045133_TC20190127_bin.45.fa.c00006_T190004...region001, T1900045133_TC20190127_bin.45_T1900045133_TC20190127_bin.45_contig_000006,RRE-containing,RiPPs
T1900045133_TC20190127_bin.45.fa.c00160_T190004...region001, T1900045133_TC20190127_bin.45_T1900045133_TC20190127_bin.45_contig_000160,ranthipeptide,RiPPs
T1900045133_TC20190127_bin.45.fa.c00237_T190004...region001, T1900045133_TC20190127_bin.45_T1900045133_TC20190127_bin.45_contig_000237,RRE-containing,RiPPs
T1900045138_TC20190132_bin.169.fa.c00046_T190004...region001, T1900045138_TC20190132_bin.169_T1900045138_TC20190132_bin.169_contig_000046,terpene,Terpene
T1900045142_TC20190136_bin.70.fa.c00037_T190004...region001, T1900045142_TC20190136_bin.70_T1900045142_TC20190136_bin.70_contig_000037,ranthipeptide,RiPPs
T1900045142_TC20190136_bin.70.fa.c00064_T190004...region001, T1900045142_TC20190136_bin.70_T1900045142_TC20190136_bin.70_contig_000064,ranthipeptide,RiPPs
T1900045142_TC20190136_bin.70.fa.c00071_T190004...region001, T1900045142_TC20190136_bin.70_T1900045142_TC20190136_bin.70_contig_000071,betalactone,Others
T1900045148_TC20190142_bin.96.fa.c00010_T190004...region001, T1900045148_TC20190142_bin.96_T1900045148_TC20190142_bin.96_contig_000010,RRE-containing,RiPPs
T1900045148_TC20190142_bin.96.fa.c00017_T190004...region001, T1900045148_TC20190142_bin.96_T1900045148_TC20190142_bin.96_contig_000017,betalactone,Others
T1900045149_TC20190143_bin.25.fa.c00004_T190004...region001, T1900045149_TC20190143_bin.25_T1900045149_TC20190143_bin.25_contig_000004,betalactone,Others
T1900045149_TC20190143_bin.25.fa.c00038_T190004...region001, T1900045149_TC20190143_bin.25_T1900045149_TC20190143_bin.25_contig_000038,RRE-containing,RiPPs
T1900045150_TC20190144_bin.250.fa.c00004_T190004...region001, T1900045150_TC20190144_bin.250_T1900045150_TC20190144_bin.250_contig_000004,betalactone,Others
T1900045150_TC20190144_bin.250.fa.c00020_T190004...region001, T1900045150_TC20190144_bin.250_T1900045150_TC20190144_bin.250_contig_000020,NRPS,NRPS
T1900045150_TC20190144_bin.250.fa.c00030_T190004...region001, T1900045150_TC20190144_bin.250_T1900045150_TC20190144_bin.250_contig_000030,RRE-containing,RiPPs
T1900045155_TC20190149_bin.257.fa.c00046_T190004...region001, T1900045155_TC20190149_bin.257_T1900045155_TC20190149_bin.257_contig_000046,RRE-containing,RiPPs
T1900045160_TC20190154_bin.123.fa.c00199_T190004...region001, T1900045160_TC20190154_bin.123_T1900045160_TC20190154_bin.123_contig_000199,ranthipeptide,RiPPs
T1900045160_TC20190154_bin.17.fa.c00001_T190004...region001, T1900045160_TC20190154_bin.17_T1900045160_TC20190154_bin.17_contig_000001,terpene,Terpene
T1900045160_TC20190154_bin.17.fa.c00012_T190004...region001, T1900045160_TC20190154_bin.17_T1900045160_TC20190154_bin.17_contig_000012,T1PKS,PKSI
T1900045160_TC20190154_bin.17.fa.c00016_T190004...region001, T1900045160_TC20190154_bin.17_T1900045160_TC20190154_bin.17_contig_000016,terpene,Terpene
T1900045160_TC20190154_bin.199.fa.c00068_T190004...region001, T1900045160_TC20190154_bin.199_T1900045160_TC20190154_bin.199_contig_000068,ranthipeptide,RiPPs
T1900045160_TC20190154_bin.199.fa.c00151_T190004...region001, T1900045160_TC20190154_bin.199_T1900045160_TC20190154_bin.199_contig_000151,RRE-containing,RiPPs
T1900045160_TC20190154_bin.65.fa.c00002_T190004...region001, T1900045160_TC20190154_bin.65_T1900045160_TC20190154_bin.65_contig_000002,betalactone,Others
T1900045160_TC20190154_bin.65.fa.c00027_T190004...region001, T1900045160_TC20190154_bin.65_T1900045160_TC20190154_bin.65_contig_000027,ranthipeptide,RiPPs
T1900045160_TC20190154_bin.65.fa.c00057_T190004...region001, T1900045160_TC20190154_bin.65_T1900045160_TC20190154_bin.65_contig_000057,betalactone,Others
T1900045160_TC20190154_bin.65.fa.c00058_T190004...region001, T1900045160_TC20190154_bin.65_T1900045160_TC20190154_bin.65_contig_000058,RRE-containing,RiPPs
T1900045161_TC20190155_bin.173.fa.c00151_T190004...region001, T1900045161_TC20190155_bin.173_T1900045161_TC20190155_bin.173_contig_000151,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.207.fa.c00081_T190004...region001, T1900045161_TC20190155_bin.207_T1900045161_TC20190155_bin.207_contig_000081,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.207.fa.c00140_T190004...region001, T1900045161_TC20190155_bin.207_T1900045161_TC20190155_bin.207_contig_000140,betalactone,Others
T1900045161_TC20190155_bin.207.fa.c00256_T190004...region001, T1900045161_TC20190155_bin.207_T1900045161_TC20190155_bin.207_contig_000256,NRPS,NRPS
T1900045161_TC20190155_bin.207.fa.c00267_T190004...region001, T1900045161_TC20190155_bin.207_T1900045161_TC20190155_bin.207_contig_000267,RRE-containing.lassopeptide,RiPPs
T1900045161_TC20190155_bin.207.fa.c00308_T190004...region001, T1900045161_TC20190155_bin.207_T1900045161_TC20190155_bin.207_contig_000308,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.220.fa.c00016_T190004...region001, T1900045161_TC20190155_bin.220_T1900045161_TC20190155_bin.220_contig_000016,RRE-containing,RiPPs
T1900045161_TC20190155_bin.220.fa.c00026_T190004...region001, T1900045161_TC20190155_bin.220_T1900045161_TC20190155_bin.220_contig_000026,NRPS-like,NRPS
T1900045161_TC20190155_bin.43.fa.c00018_T190004...region001, T1900045161_TC20190155_bin.43_T1900045161_TC20190155_bin.43_contig_000018,terpene,Terpene
T1900045166_TC20190160_bin.209.fa.c00003_T190004...region001, T1900045166_TC20190160_bin.209_T1900045166_TC20190160_bin.209_contig_000003,ranthipeptide,RiPPs
T1900045166_TC20190160_bin.209.fa.c00017_T190004...region001, T1900045166_TC20190160_bin.209_T1900045166_TC20190160_bin.209_contig_000017,RRE-containing,RiPPs
T1900045166_TC20190160_bin.209.fa.c00040_T190004...region001, T1900045166_TC20190160_bin.209_T1900045166_TC20190160_bin.209_contig_000040,NRPS-like,NRPS
T1900045168_TC20190162_bin.98.fa.c00072_T190004...region001, T1900045168_TC20190162_bin.98_T1900045168_TC20190162_bin.98_contig_000072,ranthipeptide,RiPPs
T1900045168_TC20190162_bin.98.fa.c00099_T190004...region001, T1900045168_TC20190162_bin.98_T1900045168_TC20190162_bin.98_contig_000099,RRE-containing,RiPPs
T1900045168_TC20190162_bin.98.fa.c00132_T190004...region001, T1900045168_TC20190162_bin.98_T1900045168_TC20190162_bin.98_contig_000132,betalactone,Others
T1900045170_TC20190164_bin.90.fa.c00075_T190004...region001, T1900045170_TC20190164_bin.90_T1900045170_TC20190164_bin.90_contig_000075,RRE-containing,RiPPs
T1900045170_TC20190164_bin.90.fa.c00087_T190004...region001, T1900045170_TC20190164_bin.90_T1900045170_TC20190164_bin.90_contig_000087,betalactone,Others
