BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900045236_TH20190006_bin.152.fa.c00099_T190004...region001, T1900045236_TH20190006_bin.152_T1900045236_TH20190006_bin.152_contig_000099,arylpolyene,Others
T1900045236_TH20190006_bin.391.fa.c00033_T190004...region001, T1900045236_TH20190006_bin.391_T1900045236_TH20190006_bin.391_contig_000033,betalactone,Others
T1900045236_TH20190006_bin.46.fa.c00016_T190004...region001, T1900045236_TH20190006_bin.46_T1900045236_TH20190006_bin.46_contig_000016,RRE-containing,RiPPs
T1900045236_TH20190006_bin.46.fa.c00020_T190004...region001, T1900045236_TH20190006_bin.46_T1900045236_TH20190006_bin.46_contig_000020,NRPS-like,NRPS
T1900045236_TH20190006_bin.46.fa.c00042_T190004...region001, T1900045236_TH20190006_bin.46_T1900045236_TH20190006_bin.46_contig_000042,ranthipeptide.NRPS-like,Others
T1900045236_TH20190006_bin.472.fa.c00012_T190004...region001, T1900045236_TH20190006_bin.472_T1900045236_TH20190006_bin.472_contig_000012,RRE-containing,RiPPs
T1900045236_TH20190006_bin.472.fa.c00018_T190004...region001, T1900045236_TH20190006_bin.472_T1900045236_TH20190006_bin.472_contig_000018,NRPS,NRPS
T1900045236_TH20190006_bin.472.fa.c00019_T190004...region001, T1900045236_TH20190006_bin.472_T1900045236_TH20190006_bin.472_contig_000019,NRPS-like,NRPS
T1900045236_TH20190006_bin.472.fa.c00046_T190004...region001, T1900045236_TH20190006_bin.472_T1900045236_TH20190006_bin.472_contig_000046,NRPS-like,NRPS
T1900045239_TH20190009_bin.194.fa.c00049_T190004...region001, T1900045239_TH20190009_bin.194_T1900045239_TH20190009_bin.194_contig_000049,betalactone,Others
T1900045239_TH20190009_bin.351.fa.c00005_T190004...region001, T1900045239_TH20190009_bin.351_T1900045239_TH20190009_bin.351_contig_000005,RRE-containing,RiPPs
T1900045239_TH20190009_bin.351.fa.c00030_T190004...region001, T1900045239_TH20190009_bin.351_T1900045239_TH20190009_bin.351_contig_000030,betalactone,Others
T1900045239_TH20190009_bin.351.fa.c00031_T190004...region001, T1900045239_TH20190009_bin.351_T1900045239_TH20190009_bin.351_contig_000031,NRPS,NRPS
T1900045239_TH20190009_bin.38.fa.c00016_T190004...region001, T1900045239_TH20190009_bin.38_T1900045239_TH20190009_bin.38_contig_000016,arylpolyene,Others
T1900045239_TH20190009_bin.38.fa.c00041_T190004...region001, T1900045239_TH20190009_bin.38_T1900045239_TH20190009_bin.38_contig_000041,arylpolyene,Others
T1900045239_TH20190009_bin.38.fa.c00073_T190004...region001, T1900045239_TH20190009_bin.38_T1900045239_TH20190009_bin.38_contig_000073,RRE-containing.NRPS-like.thioamide-NRP,Others
T1900045239_TH20190009_bin.38.fa.c00096_T190004...region001, T1900045239_TH20190009_bin.38_T1900045239_TH20190009_bin.38_contig_000096,arylpolyene.resorcinol,Others
T1900045242_TH20190012_bin.202.fa.c00024_T190004...region001, T1900045242_TH20190012_bin.202_T1900045242_TH20190012_bin.202_contig_000024,NRPS,NRPS
T1900045242_TH20190012_bin.202.fa.c00122_T190004...region001, T1900045242_TH20190012_bin.202_T1900045242_TH20190012_bin.202_contig_000122,RRE-containing,RiPPs
T1900045242_TH20190012_bin.202.fa.c00273_T190004...region001, T1900045242_TH20190012_bin.202_T1900045242_TH20190012_bin.202_contig_000273,terpene,Terpene
T1900045242_TH20190012_bin.202.fa.c00298_T190004...region001, T1900045242_TH20190012_bin.202_T1900045242_TH20190012_bin.202_contig_000298,arylpolyene,Others
T1900045242_TH20190012_bin.250.fa.c00091_T190004...region001, T1900045242_TH20190012_bin.250_T1900045242_TH20190012_bin.250_contig_000091,NRPS,NRPS
T1900045242_TH20190012_bin.250.fa.c00151_T190004...region001, T1900045242_TH20190012_bin.250_T1900045242_TH20190012_bin.250_contig_000151,NRPS,NRPS
T1900045242_TH20190012_bin.250.fa.c00185_T190004...region001, T1900045242_TH20190012_bin.250_T1900045242_TH20190012_bin.250_contig_000185,ladderane,Others
T1900045242_TH20190012_bin.72.fa.c00144_T190004...region001, T1900045242_TH20190012_bin.72_T1900045242_TH20190012_bin.72_contig_000144,NRPS,NRPS
T1900045242_TH20190012_bin.72.fa.c00185_T190004...region001, T1900045242_TH20190012_bin.72_T1900045242_TH20190012_bin.72_contig_000185,thiopeptide,RiPPs
T1900045242_TH20190012_bin.72.fa.c00193_T190004...region001, T1900045242_TH20190012_bin.72_T1900045242_TH20190012_bin.72_contig_000193,NRPS,NRPS
T1900045243_TH20190013_bin.161.fa.c00018_T190004...region001, T1900045243_TH20190013_bin.161_T1900045243_TH20190013_bin.161_contig_000018,RRE-containing,RiPPs
T1900045243_TH20190013_bin.161.fa.c00035_T190004...region001, T1900045243_TH20190013_bin.161_T1900045243_TH20190013_bin.161_contig_000035,betalactone,Others
T1900045243_TH20190013_bin.161.fa.c00044_T190004...region001, T1900045243_TH20190013_bin.161_T1900045243_TH20190013_bin.161_contig_000044,RRE-containing,RiPPs
T1900045243_TH20190013_bin.161.fa.c00046_T190004...region001, T1900045243_TH20190013_bin.161_T1900045243_TH20190013_bin.161_contig_000046,NRPS,NRPS
T1900045243_TH20190013_bin.330.fa.c00036_T190004...region001, T1900045243_TH20190013_bin.330_T1900045243_TH20190013_bin.330_contig_000036,NRPS-like,NRPS
T1900045243_TH20190013_bin.330.fa.c00043_T190004...region001, T1900045243_TH20190013_bin.330_T1900045243_TH20190013_bin.330_contig_000043,NRPS,NRPS
T1900045243_TH20190013_bin.330.fa.c00056_T190004...region001, T1900045243_TH20190013_bin.330_T1900045243_TH20190013_bin.330_contig_000056,RRE-containing,RiPPs
T1900045243_TH20190013_bin.330.fa.c00135_T190004...region001, T1900045243_TH20190013_bin.330_T1900045243_TH20190013_bin.330_contig_000135,terpene,Terpene
T1900045243_TH20190013_bin.370.fa.c00014_T190004...region001, T1900045243_TH20190013_bin.370_T1900045243_TH20190013_bin.370_contig_000014,NRPS,NRPS
T1900045243_TH20190013_bin.370.fa.c00037_T190004...region001, T1900045243_TH20190013_bin.370_T1900045243_TH20190013_bin.370_contig_000037,betalactone,Others
T1900045243_TH20190013_bin.509.fa.c00073_T190004...region001, T1900045243_TH20190013_bin.509_T1900045243_TH20190013_bin.509_contig_000073,arylpolyene,Others
T1900045243_TH20190013_bin.509.fa.c00253_T190004...region001, T1900045243_TH20190013_bin.509_T1900045243_TH20190013_bin.509_contig_000253,arylpolyene,Others
T1900045243_TH20190013_bin.509.fa.c00303_T190004...region001, T1900045243_TH20190013_bin.509_T1900045243_TH20190013_bin.509_contig_000303,RiPP-like,RiPPs
T1900045246_TH20190016_bin.227.fa.c00038_T190004...region001, T1900045246_TH20190016_bin.227_T1900045246_TH20190016_bin.227_contig_000038,arylpolyene,Others
T1900045246_TH20190016_bin.227.fa.c00056_T190004...region001, T1900045246_TH20190016_bin.227_T1900045246_TH20190016_bin.227_contig_000056,arylpolyene,Others
T1900045246_TH20190016_bin.227.fa.c00088_T190004...region001, T1900045246_TH20190016_bin.227_T1900045246_TH20190016_bin.227_contig_000088,NRPS-like,NRPS
T1900045246_TH20190016_bin.227.fa.c00145_T190004...region001, T1900045246_TH20190016_bin.227_T1900045246_TH20190016_bin.227_contig_000145,RRE-containing,RiPPs
T1900045246_TH20190016_bin.227.fa.c00414_T190004...region001, T1900045246_TH20190016_bin.227_T1900045246_TH20190016_bin.227_contig_000414,RRE-containing,RiPPs
T1900045246_TH20190016_bin.227.fa.c00640_T190004...region001, T1900045246_TH20190016_bin.227_T1900045246_TH20190016_bin.227_contig_000640,arylpolyene,Others
T1900045246_TH20190016_bin.301.fa.c00003_T190004...region001, T1900045246_TH20190016_bin.301_T1900045246_TH20190016_bin.301_contig_000003,RRE-containing,RiPPs
T1900045246_TH20190016_bin.301.fa.c00022_T190004...region001, T1900045246_TH20190016_bin.301_T1900045246_TH20190016_bin.301_contig_000022,RRE-containing,RiPPs
T1900045246_TH20190016_bin.301.fa.c00079_T190004...region001, T1900045246_TH20190016_bin.301_T1900045246_TH20190016_bin.301_contig_000079,NRPS-like,NRPS
T1900045246_TH20190016_bin.301.fa.c00094_T190004...region001, T1900045246_TH20190016_bin.301_T1900045246_TH20190016_bin.301_contig_000094,betalactone,Others
T1900045246_TH20190016_bin.533.fa.c00009_T190004...region001, T1900045246_TH20190016_bin.533_T1900045246_TH20190016_bin.533_contig_000009,NRPS,NRPS
T1900045246_TH20190016_bin.533.fa.c00034_T190004...region001, T1900045246_TH20190016_bin.533_T1900045246_TH20190016_bin.533_contig_000034,RRE-containing,RiPPs
T1900045247_TH20190017_bin.237.fa.c00060_T190004...region001, T1900045247_TH20190017_bin.237_T1900045247_TH20190017_bin.237_contig_000060,RRE-containing,RiPPs
T1900045247_TH20190017_bin.237.fa.c00114_T190004...region001, T1900045247_TH20190017_bin.237_T1900045247_TH20190017_bin.237_contig_000114,NRPS-like,NRPS
T1900045247_TH20190017_bin.246.fa.c00045_T190004...region001, T1900045247_TH20190017_bin.246_T1900045247_TH20190017_bin.246_contig_000045,LAP,RiPPs
T1900045247_TH20190017_bin.246.fa.c00071_T190004...region001, T1900045247_TH20190017_bin.246_T1900045247_TH20190017_bin.246_contig_000071,RRE-containing,RiPPs
T1900045247_TH20190017_bin.246.fa.c00112_T190004...region001, T1900045247_TH20190017_bin.246_T1900045247_TH20190017_bin.246_contig_000112,NRPS-like,NRPS
T1900045247_TH20190017_bin.246.fa.c00133_T190004...region001, T1900045247_TH20190017_bin.246_T1900045247_TH20190017_bin.246_contig_000133,arylpolyene,Others
T1900045247_TH20190017_bin.246.fa.c00140_T190004...region001, T1900045247_TH20190017_bin.246_T1900045247_TH20190017_bin.246_contig_000140,NRPS,NRPS
T1900045247_TH20190017_bin.246.fa.c00196_T190004...region001, T1900045247_TH20190017_bin.246_T1900045247_TH20190017_bin.246_contig_000196,arylpolyene,Others
T1900045248_TH20190018_bin.105.fa.c00038_T190004...region001, T1900045248_TH20190018_bin.105_T1900045248_TH20190018_bin.105_contig_000038,RRE-containing,RiPPs
T1900045248_TH20190018_bin.105.fa.c00041_T190004...region001, T1900045248_TH20190018_bin.105_T1900045248_TH20190018_bin.105_contig_000041,NRPS-like,NRPS
T1900045248_TH20190018_bin.105.fa.c00066_T190004...region001, T1900045248_TH20190018_bin.105_T1900045248_TH20190018_bin.105_contig_000066,RRE-containing,RiPPs
T1900045248_TH20190018_bin.105.fa.c00075_T190004...region001, T1900045248_TH20190018_bin.105_T1900045248_TH20190018_bin.105_contig_000075,betalactone,Others
T1900045248_TH20190018_bin.398.fa.c00055_T190004...region001, T1900045248_TH20190018_bin.398_T1900045248_TH20190018_bin.398_contig_000055,NRPS-like,NRPS
T1900045248_TH20190018_bin.398.fa.c00107_T190004...region001, T1900045248_TH20190018_bin.398_T1900045248_TH20190018_bin.398_contig_000107,NRPS-like.NRPS,NRPS
T1900045248_TH20190018_bin.398.fa.c00175_T190004...region001, T1900045248_TH20190018_bin.398_T1900045248_TH20190018_bin.398_contig_000175,NRPS-like,NRPS
T1900045248_TH20190018_bin.398.fa.c00201_T190004...region001, T1900045248_TH20190018_bin.398_T1900045248_TH20190018_bin.398_contig_000201,NRPS,NRPS
T1900045248_TH20190018_bin.398.fa.c00278_T190004...region001, T1900045248_TH20190018_bin.398_T1900045248_TH20190018_bin.398_contig_000278,RRE-containing,RiPPs
T1900045248_TH20190018_bin.434.fa.c00031_T190004...region001, T1900045248_TH20190018_bin.434_T1900045248_TH20190018_bin.434_contig_000031,RRE-containing,RiPPs
T1900045248_TH20190018_bin.434.fa.c00035_T190004...region001, T1900045248_TH20190018_bin.434_T1900045248_TH20190018_bin.434_contig_000035,cyclic-lactone-autoinducer,RiPPs
T1900045248_TH20190018_bin.434.fa.c00062_T190004...region001, T1900045248_TH20190018_bin.434_T1900045248_TH20190018_bin.434_contig_000062,arylpolyene,Others
T1900045249_TH20190019_bin.286.fa.c00041_T190004...region001, T1900045249_TH20190019_bin.286_T1900045249_TH20190019_bin.286_contig_000041,RiPP-like,RiPPs
T1900045249_TH20190019_bin.444.fa.c00088_T190004...region001, T1900045249_TH20190019_bin.444_T1900045249_TH20190019_bin.444_contig_000088,arylpolyene,Others
T1900045249_TH20190019_bin.444.fa.c00130_T190004...region001, T1900045249_TH20190019_bin.444_T1900045249_TH20190019_bin.444_contig_000130,arylpolyene,Others
T1900045249_TH20190019_bin.612.fa.c00005_T190004...region001, T1900045249_TH20190019_bin.612_T1900045249_TH20190019_bin.612_contig_000005,cyclic-lactone-autoinducer,RiPPs
T1900045249_TH20190019_bin.612.fa.c00086_T190004...region001, T1900045249_TH20190019_bin.612_T1900045249_TH20190019_bin.612_contig_000086,RRE-containing,RiPPs
T1900045249_TH20190019_bin.612.fa.c00141_T190004...region001, T1900045249_TH20190019_bin.612_T1900045249_TH20190019_bin.612_contig_000141,RRE-containing,RiPPs
T1900045249_TH20190019_bin.612.fa.c00152_T190004...region001, T1900045249_TH20190019_bin.612_T1900045249_TH20190019_bin.612_contig_000152,thiopeptide,RiPPs
T1900045249_TH20190019_bin.628.fa.c00167_T190004...region001, T1900045249_TH20190019_bin.628_T1900045249_TH20190019_bin.628_contig_000167,arylpolyene,Others
T1900045250_TH20190020_bin.215.fa.c00170_T190004...region001, T1900045250_TH20190020_bin.215_T1900045250_TH20190020_bin.215_contig_000170,terpene,Terpene
T1900045250_TH20190020_bin.215.fa.c00253_T190004...region001, T1900045250_TH20190020_bin.215_T1900045250_TH20190020_bin.215_contig_000253,terpene,Terpene
T1900045250_TH20190020_bin.215.fa.c00384_T190004...region001, T1900045250_TH20190020_bin.215_T1900045250_TH20190020_bin.215_contig_000384,terpene,Terpene
T1900045250_TH20190020_bin.309.fa.c00049_T190004...region001, T1900045250_TH20190020_bin.309_T1900045250_TH20190020_bin.309_contig_000049,NRPS,NRPS
T1900045250_TH20190020_bin.309.fa.c00067_T190004...region001, T1900045250_TH20190020_bin.309_T1900045250_TH20190020_bin.309_contig_000067,NRPS-like,NRPS
T1900045250_TH20190020_bin.309.fa.c00194_T190004...region001, T1900045250_TH20190020_bin.309_T1900045250_TH20190020_bin.309_contig_000194,NRPS,NRPS
T1900045250_TH20190020_bin.309.fa.c00222_T190004...region001, T1900045250_TH20190020_bin.309_T1900045250_TH20190020_bin.309_contig_000222,ranthipeptide,RiPPs
T1900045250_TH20190020_bin.317.fa.c00099_T190004...region001, T1900045250_TH20190020_bin.317_T1900045250_TH20190020_bin.317_contig_000099,betalactone,Others
T1900045250_TH20190020_bin.317.fa.c00174_T190004...region001, T1900045250_TH20190020_bin.317_T1900045250_TH20190020_bin.317_contig_000174,RRE-containing,RiPPs
T1900045250_TH20190020_bin.317.fa.c00220_T190004...region001, T1900045250_TH20190020_bin.317_T1900045250_TH20190020_bin.317_contig_000220,NRPS-like,NRPS
T1900045250_TH20190020_bin.341.fa.c00030_T190004...region001, T1900045250_TH20190020_bin.341_T1900045250_TH20190020_bin.341_contig_000030,NRPS,NRPS
T1900045250_TH20190020_bin.341.fa.c00034_T190004...region001, T1900045250_TH20190020_bin.341_T1900045250_TH20190020_bin.341_contig_000034,betalactone,Others
T1900045250_TH20190020_bin.341.fa.c00110_T190004...region001, T1900045250_TH20190020_bin.341_T1900045250_TH20190020_bin.341_contig_000110,betalactone,Others
T1900045250_TH20190020_bin.341.fa.c00119_T190004...region001, T1900045250_TH20190020_bin.341_T1900045250_TH20190020_bin.341_contig_000119,NRPS,NRPS
T1900045250_TH20190020_bin.344.fa.c00121_T190004...region001, T1900045250_TH20190020_bin.344_T1900045250_TH20190020_bin.344_contig_000121,NRPS,NRPS
T1900045250_TH20190020_bin.487.fa.c00216_T190004...region001, T1900045250_TH20190020_bin.487_T1900045250_TH20190020_bin.487_contig_000216,betalactone,Others
T1900045250_TH20190020_bin.629.fa.c00003_T190004...region001, T1900045250_TH20190020_bin.629_T1900045250_TH20190020_bin.629_contig_000003,NRPS,NRPS
T1900045250_TH20190020_bin.629.fa.c00035_T190004...region001, T1900045250_TH20190020_bin.629_T1900045250_TH20190020_bin.629_contig_000035,arylpolyene,Others
T1900045250_TH20190020_bin.629.fa.c00169_T190004...region001, T1900045250_TH20190020_bin.629_T1900045250_TH20190020_bin.629_contig_000169,RRE-containing,RiPPs
T1900045250_TH20190020_bin.629.fa.c00200_T190004...region001, T1900045250_TH20190020_bin.629_T1900045250_TH20190020_bin.629_contig_000200,RRE-containing,RiPPs
T1900045250_TH20190020_bin.629.fa.c00280_T190004...region001, T1900045250_TH20190020_bin.629_T1900045250_TH20190020_bin.629_contig_000280,arylpolyene,Others
T1900045250_TH20190020_bin.671.fa.c00160_T190004...region001, T1900045250_TH20190020_bin.671_T1900045250_TH20190020_bin.671_contig_000160,RRE-containing,RiPPs
T1900045250_TH20190020_bin.671.fa.c00185_T190004...region001, T1900045250_TH20190020_bin.671_T1900045250_TH20190020_bin.671_contig_000185,NRPS,NRPS
T1900045254_TH20190024_bin.304.fa.c00023_T190004...region001, T1900045254_TH20190024_bin.304_T1900045254_TH20190024_bin.304_contig_000023,NRPS,NRPS
T1900045254_TH20190024_bin.304.fa.c00029_T190004...region001, T1900045254_TH20190024_bin.304_T1900045254_TH20190024_bin.304_contig_000029,RRE-containing,RiPPs
T1900045254_TH20190024_bin.304.fa.c00038_T190004...region001, T1900045254_TH20190024_bin.304_T1900045254_TH20190024_bin.304_contig_000038,RRE-containing,RiPPs
T1900045255_TH20190025_bin.25.fa.c00046_T190004...region001, T1900045255_TH20190025_bin.25_T1900045255_TH20190025_bin.25_contig_000046,RRE-containing,RiPPs
T1900045256_TH20190026_bin.102.fa.c00029_T190004...region001, T1900045256_TH20190026_bin.102_T1900045256_TH20190026_bin.102_contig_000029,arylpolyene,Others
T1900045256_TH20190026_bin.102.fa.c00082_T190004...region001, T1900045256_TH20190026_bin.102_T1900045256_TH20190026_bin.102_contig_000082,betalactone,Others
T1900045256_TH20190026_bin.31.fa.c00044_T190004...region001, T1900045256_TH20190026_bin.31_T1900045256_TH20190026_bin.31_contig_000044,ranthipeptide,RiPPs
T1900045256_TH20190026_bin.31.fa.c00046_T190004...region001, T1900045256_TH20190026_bin.31_T1900045256_TH20190026_bin.31_contig_000046,RiPP-like,RiPPs
T1900045256_TH20190026_bin.72.fa.c00005_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000005,NRPS-like,NRPS
T1900045256_TH20190026_bin.72.fa.c00018_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000018,RRE-containing,RiPPs
T1900045256_TH20190026_bin.72.fa.c00041_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000041,arylpolyene,Others
T1900045256_TH20190026_bin.72.fa.c00055_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000055,RRE-containing,RiPPs
T1900045256_TH20190026_bin.72.fa.c00064_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000064,NRPS,NRPS
T1900045256_TH20190026_bin.72.fa.c00083_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000083,NRPS-like,NRPS
T1900045256_TH20190026_bin.72.fa.c00088_T190004...region001, T1900045256_TH20190026_bin.72_T1900045256_TH20190026_bin.72_contig_000088,betalactone,Others
T1900045258_TH20190028_bin.43.fa.c00195_T190004...region001, T1900045258_TH20190028_bin.43_T1900045258_TH20190028_bin.43_contig_000195,arylpolyene,Others
T1900045258_TH20190028_bin.43.fa.c00327_T190004...region001, T1900045258_TH20190028_bin.43_T1900045258_TH20190028_bin.43_contig_000327,arylpolyene,Others
T1900045258_TH20190028_bin.43.fa.c00360_T190004...region001, T1900045258_TH20190028_bin.43_T1900045258_TH20190028_bin.43_contig_000360,betalactone,Others
T1900045259_TH20190029_bin.154.fa.c00039_T190004...region001, T1900045259_TH20190029_bin.154_T1900045259_TH20190029_bin.154_contig_000039,ranthipeptide,RiPPs
T1900045259_TH20190029_bin.154.fa.c00106_T190004...region001, T1900045259_TH20190029_bin.154_T1900045259_TH20190029_bin.154_contig_000106,NRPS-like,NRPS
T1900045259_TH20190029_bin.154.fa.c00356_T190004...region001, T1900045259_TH20190029_bin.154_T1900045259_TH20190029_bin.154_contig_000356,RRE-containing,RiPPs
T1900045259_TH20190029_bin.154.fa.c00547_T190004...region001, T1900045259_TH20190029_bin.154_T1900045259_TH20190029_bin.154_contig_000547,ranthipeptide,RiPPs
T1900045259_TH20190029_bin.241.fa.c00005_T190004...region001, T1900045259_TH20190029_bin.241_T1900045259_TH20190029_bin.241_contig_000005,RRE-containing,RiPPs
T1900045261_TH20190031_bin.46.fa.c00026_T190004...region001, T1900045261_TH20190031_bin.46_T1900045261_TH20190031_bin.46_contig_000026,NRPS,NRPS
T1900045261_TH20190031_bin.46.fa.c00042_T190004...region001, T1900045261_TH20190031_bin.46_T1900045261_TH20190031_bin.46_contig_000042,NRPS,NRPS
T1900045262_TH20190032_bin.97.fa.c00161_T190004...region001, T1900045262_TH20190032_bin.97_T1900045262_TH20190032_bin.97_contig_000161,hserlactone,Others
T1900045264_TH20190034_bin.44.fa.c00022_T190004...region001, T1900045264_TH20190034_bin.44_T1900045264_TH20190034_bin.44_contig_000022,proteusin,RiPPs
T1900045264_TH20190034_bin.44.fa.c00022_T190004...region002, T1900045264_TH20190034_bin.44_T1900045264_TH20190034_bin.44_contig_000022,NRPS,NRPS
T1900045264_TH20190034_bin.95.fa.c00005_T190004...region001, T1900045264_TH20190034_bin.95_T1900045264_TH20190034_bin.95_contig_000005,arylpolyene,Others
T1900045264_TH20190034_bin.95.fa.c00008_T190004...region001, T1900045264_TH20190034_bin.95_T1900045264_TH20190034_bin.95_contig_000008,arylpolyene,Others
T1900045265_TH20190035_bin.25.fa.c00033_T190004...region001, T1900045265_TH20190035_bin.25_T1900045265_TH20190035_bin.25_contig_000033,arylpolyene,Others
T1900045265_TH20190035_bin.25.fa.c00076_T190004...region001, T1900045265_TH20190035_bin.25_T1900045265_TH20190035_bin.25_contig_000076,arylpolyene,Others
T1900045265_TH20190035_bin.285.fa.c00064_T190004...region001, T1900045265_TH20190035_bin.285_T1900045265_TH20190035_bin.285_contig_000064,arylpolyene,Others
T1900045265_TH20190035_bin.285.fa.c00071_T190004...region001, T1900045265_TH20190035_bin.285_T1900045265_TH20190035_bin.285_contig_000071,arylpolyene,Others
T1900045265_TH20190035_bin.285.fa.c00140_T190004...region001, T1900045265_TH20190035_bin.285_T1900045265_TH20190035_bin.285_contig_000140,arylpolyene,Others
T1900045265_TH20190035_bin.34.fa.c00005_T190004...region001, T1900045265_TH20190035_bin.34_T1900045265_TH20190035_bin.34_contig_000005,NRPS,NRPS
T1900045265_TH20190035_bin.34.fa.c00176_T190004...region001, T1900045265_TH20190035_bin.34_T1900045265_TH20190035_bin.34_contig_000176,NRPS-like,NRPS
T1900045265_TH20190035_bin.34.fa.c00262_T190004...region001, T1900045265_TH20190035_bin.34_T1900045265_TH20190035_bin.34_contig_000262,NRPS-like,NRPS
T1900045265_TH20190035_bin.34.fa.c00290_T190004...region001, T1900045265_TH20190035_bin.34_T1900045265_TH20190035_bin.34_contig_000290,NRPS,NRPS
T1900045265_TH20190035_bin.34.fa.c00296_T190004...region001, T1900045265_TH20190035_bin.34_T1900045265_TH20190035_bin.34_contig_000296,NRPS-like,NRPS
T1900045267_TH20190037_bin.203.fa.c00034_T190004...region001, T1900045267_TH20190037_bin.203_T1900045267_TH20190037_bin.203_contig_000034,arylpolyene,Others
T1900045267_TH20190037_bin.203.fa.c00043_T190004...region001, T1900045267_TH20190037_bin.203_T1900045267_TH20190037_bin.203_contig_000043,NRPS-like,NRPS
T1900045267_TH20190037_bin.203.fa.c00081_T190004...region001, T1900045267_TH20190037_bin.203_T1900045267_TH20190037_bin.203_contig_000081,arylpolyene,Others
T1900045267_TH20190037_bin.203.fa.c00104_T190004...region001, T1900045267_TH20190037_bin.203_T1900045267_TH20190037_bin.203_contig_000104,arylpolyene,Others
T1900045267_TH20190037_bin.366.fa.c00020_T190004...region001, T1900045267_TH20190037_bin.366_T1900045267_TH20190037_bin.366_contig_000020,ranthipeptide,RiPPs
T1900045267_TH20190037_bin.56.fa.c00007_T190004...region001, T1900045267_TH20190037_bin.56_T1900045267_TH20190037_bin.56_contig_000007,NRPS,NRPS
T1900045267_TH20190037_bin.56.fa.c00024_T190004...region001, T1900045267_TH20190037_bin.56_T1900045267_TH20190037_bin.56_contig_000024,ranthipeptide,RiPPs
T1900045267_TH20190037_bin.56.fa.c00032_T190004...region001, T1900045267_TH20190037_bin.56_T1900045267_TH20190037_bin.56_contig_000032,arylpolyene,Others
T1900045267_TH20190037_bin.56.fa.c00043_T190004...region001, T1900045267_TH20190037_bin.56_T1900045267_TH20190037_bin.56_contig_000043,NRPS,NRPS
T1900045279_TH20190049_bin.148.fa.c00019_T190004...region001, T1900045279_TH20190049_bin.148_T1900045279_TH20190049_bin.148_contig_000019,betalactone,Others
T1900045279_TH20190049_bin.148.fa.c00024_T190004...region001, T1900045279_TH20190049_bin.148_T1900045279_TH20190049_bin.148_contig_000024,arylpolyene,Others
T1900045279_TH20190049_bin.148.fa.c00031_T190004...region001, T1900045279_TH20190049_bin.148_T1900045279_TH20190049_bin.148_contig_000031,arylpolyene,Others
T1900045279_TH20190049_bin.148.fa.c00033_T190004...region001, T1900045279_TH20190049_bin.148_T1900045279_TH20190049_bin.148_contig_000033,arylpolyene,Others
T1900045279_TH20190049_bin.148.fa.c00050_T190004...region001, T1900045279_TH20190049_bin.148_T1900045279_TH20190049_bin.148_contig_000050,arylpolyene,Others
T1900045279_TH20190049_bin.148.fa.c00072_T190004...region001, T1900045279_TH20190049_bin.148_T1900045279_TH20190049_bin.148_contig_000072,RRE-containing,RiPPs
T1900045280_TH20190050_bin.53.fa.c00006_T190004...region001, T1900045280_TH20190050_bin.53_T1900045280_TH20190050_bin.53_contig_000006,NRPS,NRPS
T1900045280_TH20190050_bin.53.fa.c00011_T190004...region001, T1900045280_TH20190050_bin.53_T1900045280_TH20190050_bin.53_contig_000011,NRPS-like,NRPS
T1900045280_TH20190050_bin.53.fa.c00018_T190004...region001, T1900045280_TH20190050_bin.53_T1900045280_TH20190050_bin.53_contig_000018,NRPS-like,NRPS
T1900045280_TH20190050_bin.53.fa.c00029_T190004...region001, T1900045280_TH20190050_bin.53_T1900045280_TH20190050_bin.53_contig_000029,RRE-containing,RiPPs
T1900045280_TH20190050_bin.53.fa.c00036_T190004...region001, T1900045280_TH20190050_bin.53_T1900045280_TH20190050_bin.53_contig_000036,NRPS,NRPS
T1900045280_TH20190050_bin.53.fa.c00078_T190004...region001, T1900045280_TH20190050_bin.53_T1900045280_TH20190050_bin.53_contig_000078,NRPS-like,NRPS
T1900045280_TH20190050_bin.53.fa.c00103_T190004...region001, T1900045280_TH20190050_bin.53_T1900045280_TH20190050_bin.53_contig_000103,NRPS,NRPS
T1900045281_TH20190051_bin.181.fa.c00290_T190004...region001, T1900045281_TH20190051_bin.181_T1900045281_TH20190051_bin.181_contig_000290,ranthipeptide,RiPPs
T1900045282_TH20190052_bin.182.fa.c00004_T190004...region001, T1900045282_TH20190052_bin.182_T1900045282_TH20190052_bin.182_contig_000004,betalactone,Others
T1900045282_TH20190052_bin.182.fa.c00037_T190004...region001, T1900045282_TH20190052_bin.182_T1900045282_TH20190052_bin.182_contig_000037,NRPS-like,NRPS
T1900045282_TH20190052_bin.182.fa.c00055_T190004...region001, T1900045282_TH20190052_bin.182_T1900045282_TH20190052_bin.182_contig_000055,NRPS-like,NRPS
