SGB_ID,SGBs,completeness,contamination,length,N50,taxonomy,Quality,MAGs_in_SGB
SGB_9703,TP20200812-DBC25_DT2009055248-1.MAGScoT_cleanbin_000064.fa,85.81,2.05,2582094,7419,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__,Medium,2
SGB_9704,TP20200812-DBC25_DT2009055248-1.MAGScoT_cleanbin_000066.fa,82.16,2.52,1362611,6480,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,Medium,2
SGB_9705,TP20200812-DBC25_DT2009055248-1.MAGScoT_cleanbin_000074.fa,84.99,2.26,1897259,11084,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG575;s__,Medium,2
SGB_9706,TP20200812-DBC25_DT2009055248-1.MAGScoT_cleanbin_000093.fa,72.7,2.35,1576430,4143,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__,Medium,2
SGB_9707,TP20200812-DBC26_DT2009055249-1_bin.144.fa,95.19,0.64,1912225,46015,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__,High,28
SGB_9708,TP20200812-DBC26_DT2009055249-1_bin.241.fa,93.95,0.13,1698402,28602,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__,High,22
SGB_9709,TP20200812-DBC26_DT2009055249-1_bin.2.fa,91.71,0.81,1666555,12113,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,High,22
SGB_971,T1900044629_TS20190095_bin.121.fa,98.1,2.92,2844481,29409,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__QAMX01;g__SIG499;s__SIG499 sp015067715,High,32
SGB_9710,TP20200812-DBC26_DT2009055249-1_bin.63.fa,96.42,1.59,1797871,23407,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__,High,2
SGB_9711,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000008.fa,94.92,0.71,1694526,101473,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,3
SGB_9712,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000011.fa,95.18,0.06,1646074,63851,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,3
SGB_9713,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000014.fa,95.19,0.49,1897060,49692,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__,High,8
SGB_9714,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000017.fa,96.64,2.03,3100778,52944,d__Bacteria;p__Bacillota_A;c__Clostridia;o__RGIG6154;f__RGIG6154;g__RGIG6154;s__,High,3
SGB_9715,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000024.fa,94.87,1.12,1783055,30347,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,High,2
SGB_9716,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000025.fa,91.94,0,1545135,113581,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__HGM11416;s__,High,8
SGB_9717,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000028.fa,95.72,0.34,2202473,49954,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__,High,20
SGB_9718,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000042.fa,88.61,1.89,1741091,8899,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__,Medium,2
SGB_9719,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000043.fa,94.05,8.39,2693413,43772,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__,Medium,2
SGB_972,T1900044629_TS20190095_bin.123.fa,89.32,3.14,2248980,8263,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp017623855,Medium,2
SGB_9720,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000048.fa,95.92,3.69,1633217,29855,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__HGM12713;s__,High,2
SGB_9721,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000067.fa,75.5,0.89,1201771,77981,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1752;s__,Medium,4
SGB_9722,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000075.fa,80.26,3.64,1418767,3511,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp015068335,Medium,2
SGB_9723,TP20200812-DBC26_DT2009055249-1.MAGScoT_cleanbin_000105.fa,63.18,0.56,1667242,5138,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__,Medium,2
SGB_9724,TP20200812-DBC27_DT2009055250-1_bin.172.fa,95.93,0.38,1770430,37412,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,3
SGB_9725,TP20200812-DBC27_DT2009055250-1_bin.289.fa,96.2,4.25,1507595,19563,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__SIG440;s__,High,2
SGB_9726,TP20200812-DBC27_DT2009055250-1_bin.293.fa,94.85,0,1628329,36450,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__,High,6
SGB_9727,TP20200812-DBC27_DT2009055250-1_bin.2.fa,91.28,0,1428318,176724,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UMGS1253;g__CAKSHP01;s__,High,4
SGB_9728,TP20200812-DBC27_DT2009055250-1_bin.315.fa,89.16,3.91,2123780,6364,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__QALR01;s__,Medium,4
SGB_9729,TP20200812-DBC27_DT2009055250-1_bin.50.fa,73.14,0.52,1140044,36859,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,Medium,7
SGB_973,T1900044629_TS20190095_bin.129.fa,98.87,0.89,2433410,180888,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UMGS1253;g__RGIG2041;s__RGIG2041 sp017411585,High,11
SGB_9730,TP20200812-DBC27_DT2009055250-1_bin.55.fa,72.82,0.52,1934119,15819,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS902;s__,Medium,2
SGB_9731,TP20200812-DBC27_DT2009055250-1_bin.63.fa,77.2,2.01,1304644,4031,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RGIG3009;s__,Medium,4
SGB_9732,TP20200812-DBC27_DT2009055250-1.MAGScoT_cleanbin_000005.fa,98.32,0.48,2022026,72459,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp017623505,High,93
SGB_9733,TP20200812-DBC27_DT2009055250-1.MAGScoT_cleanbin_000006.fa,98.08,1.06,1765870,90170,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__,High,54
SGB_9734,TP20200812-DBC27_DT2009055250-1.MAGScoT_cleanbin_000011.fa,95.75,0.67,2647754,26888,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__SIG710;s__,High,2
SGB_9735,TP20200812-DBC27_DT2009055250-1.MAGScoT_cleanbin_000020.fa,95.91,1.44,2511531,42679,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG4034;s__,High,2
SGB_9736,TP20200812-DBC27_DT2009055250-1.MAGScoT_cleanbin_000037.fa,85.08,0.48,1465308,109144,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__,Medium,2
SGB_9737,TP20200812-DBC27_DT2009055250-1.MAGScoT_cleanbin_000052.fa,87.66,1.41,1237132,9526,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__,Medium,2
SGB_9738,TP20200812-DBC28_DT2009055251-1_bin.127.fa,95.77,4.27,1867832,42418,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,5
SGB_9739,TP20200812-DBC28_DT2009055251-1_bin.13.fa,93.48,1.34,2182184,72478,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA9506;g__Congzhengia;s__,High,4
SGB_974,T1900044629_TS20190095_bin.153.fa,97.99,0.67,2375491,60927,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp015066875,High,61
SGB_9740,TP20200812-DBC28_DT2009055251-1_bin.159.fa,83.49,2.35,1709787,34945,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG4608;s__,Medium,2
SGB_9741,TP20200812-DBC28_DT2009055251-1_bin.72.fa,89.66,0.45,2421715,37659,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp017503235,Medium,370
SGB_9742,TP20200812-DBC28_DT2009055251-1.MAGScoT_cleanbin_000014.fa,94.89,0.02,1490418,28562,d__Bacteria;p__Bacillota_A;c__Clostridia;o__RGIG7378;f__RGIG7378;g__RGIG7378;s__,High,6
SGB_9743,TP20200812-DBC28_DT2009055251-1.MAGScoT_cleanbin_000015.fa,92.96,2.35,1506822,18524,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,High,5
SGB_9744,TP20200812-DBC28_DT2009055251-1.MAGScoT_cleanbin_000018.fa,97.43,2.01,1859248,30442,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,High,5
SGB_9745,TP20200812-DBC28_DT2009055251-1.MAGScoT_cleanbin_000026.fa,95.03,3.32,2230445,18237,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__RUG563;s__,High,2
SGB_9746,TP20200812-DBC29_DT2009055252-1_bin.112.fa,93.08,3.55,3131856,35424,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,High,2
SGB_9747,TP20200812-DBC29_DT2009055252-1_bin.33.fa,95.08,0.67,1988257,63158,d__Bacteria;p__Bacillota_A;c__Clostridia;o__RGIG6154;f__RGIG6154;g__;s__,High,14
SGB_9748,TP20200812-DBC29_DT2009055252-1.MAGScoT_cleanbin_000004.fa,98.08,1.44,2311911,112708,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp015059785,High,106
SGB_9749,TP20200812-DBC29_DT2009055252-1.MAGScoT_cleanbin_000005.fa,94.41,0.02,1734182,68769,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__,High,29
SGB_975,T1900044629_TS20190095_bin.163.fa,96.87,2.01,2478855,33203,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RUG11130;s__,High,7
SGB_9750,TP20200812-DBC29_DT2009055252-1.MAGScoT_cleanbin_000016.fa,98.67,1.33,1863423,14963,d__Bacteria;p__Bacillota;c__Bacilli;o__ML615J-28;f__CAG-698;g__CAKOMG01;s__,High,4
SGB_9751,TP20200812-DBC29_DT2009055252-1.MAGScoT_cleanbin_000025.fa,91.89,2.39,2731023,20117,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__UBA1784;s__,High,3
SGB_9752,TP20200812-DBC2_DT2009055225-1_bin.240.fa,95.41,1.44,2519616,61377,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__QALR01;s__,High,6
SGB_9753,TP20200812-DBC2_DT2009055225-1.MAGScoT_cleanbin_000044.fa,94.64,1.68,2164007,87534,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__,High,9
SGB_9754,TP20200812-DBC30_DT2009055253-1_bin.115.fa,82.95,2.2,1468889,6307,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Firm-07;s__,Medium,3
SGB_9755,TP20200812-DBC30_DT2009055253-1_bin.127.fa,83.51,2.03,1680753,4616,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__SIG655;s__,Medium,3
SGB_9756,TP20200812-DBC30_DT2009055253-1_bin.169.fa,83.73,3.75,1481261,7161,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Firm-07;s__,Medium,2
SGB_9757,TP20200812-DBC30_DT2009055253-1_bin.224.fa,87.64,1.17,944457,12086,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Onthoplasma;s__,Medium,4
SGB_9758,TP20200812-DBC30_DT2009055253-1_bin.61.fa,77.68,4.84,1489179,8148,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG6307;s__,Medium,2
SGB_9759,TP20200812-DBC30_DT2009055253-1_bin.76.fa,89.9,3.08,2118778,29239,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__QALR01;s__,Medium,2
SGB_976,T1900044629_TS20190095_bin.226.fa,78.65,0,966487,4902,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Coprovivens;s__,Medium,20
SGB_9760,TP20200812-DBC30_DT2009055253-1_bin.93.fa,92.71,0.71,2367514,59713,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__,High,47
SGB_9761,TP20200812-DBC30_DT2009055253-1.MAGScoT_cleanbin_000013.fa,95.64,1.03,1376069,18687,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__QAKW01;g__QAKW01;s__,High,4
SGB_9762,TP20200812-DBC30_DT2009055253-1.MAGScoT_cleanbin_000018.fa,95.02,1.34,1838412,16999,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__QAKW01;g__Firm-08;s__,High,3
SGB_9763,TP20200812-DBC30_DT2009055253-1.MAGScoT_cleanbin_000021.fa,93.55,0.6,1378036,21967,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__RUG350;g__;s__,High,12
SGB_9764,TP20200812-DBC30_DT2009055253-1.MAGScoT_cleanbin_000035.fa,90.58,0.17,2129484,72256,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__,High,22
SGB_9765,TP20200812-DBC31_DT2009055254-1_bin.209.fa,97.74,1.34,2135575,77550,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__;s__,High,5
SGB_9766,TP20200812-DBC31_DT2009055254-1_bin.300.fa,65.4,1.51,1073513,3755,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__SIG578;s__,Medium,5
SGB_9767,TP20200812-DBC31_DT2009055254-1_bin.37.fa,77.2,2.06,1835339,63473,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__,Medium,7
SGB_9768,TP20200812-DBC31_DT2009055254-1_bin.430.fa,94.41,2.83,2158990,55421,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__,High,2
SGB_9769,TP20200812-DBC31_DT2009055254-1_bin.447.fa,92.62,2.87,1475522,20360,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,High,5
SGB_977,T1900044629_TS20190095_bin.253.fa,83.26,1.34,1935402,75461,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__UBA1738;s__,Medium,2
SGB_9770,TP20200812-DBC31_DT2009055254-1_bin.484.fa,64.16,0.22,874885,10952,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__,Medium,2
SGB_9771,TP20200812-DBC31_DT2009055254-1_bin.499.fa,93.86,2.85,3336614,29570,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__SIG622;s__,High,4
SGB_9772,TP20200812-DBC31_DT2009055254-1_bin.522.fa,96.46,1.29,2251678,24436,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1883;f__UMGS1883;g__UMGS1883;s__,High,14
SGB_9773,TP20200812-DBC31_DT2009055254-1_bin.581.fa,78.2,3.13,1364527,11408,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SFWF01;s__,Medium,2
SGB_9774,TP20200812-DBC31_DT2009055254-1_bin.84.fa,92.11,0.67,1755691,43708,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__SIG622;s__,High,11
SGB_9775,TP20200812-DBC31_DT2009055254-1_bin.86.fa,92.48,1.25,1543133,40008,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1752;s__,High,13
SGB_9776,TP20200812-DBC31_DT2009055254-1_bin.97.fa,89.72,2.35,1806487,9274,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__;s__,Medium,6
SGB_9777,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000002.fa,95.97,2.18,1777928,80402,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905;s__,High,10
SGB_9778,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000006.fa,99.73,0.81,2296719,15925,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__,High,92
SGB_9779,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000013.fa,94.62,1.08,1685925,30051,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__JAFTYO01;s__,High,45
SGB_978,T1900044629_TS20190095_bin.302.fa,63.99,0.67,1719781,58989,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__QAKW01;g__RGIG9041;s__,Medium,4
SGB_9780,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000017.fa,96.31,0.67,1555445,31474,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,7
SGB_9781,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000019.fa,93.15,0,1454520,113528,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__,High,4
SGB_9782,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000021.fa,96.63,0,1481473,114628,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1436;s__UBA1436 sp902761975,High,8
SGB_9783,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000036.fa,94.85,0.34,1708393,20088,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__QAKW01;g__QAKW01;s__,High,3
SGB_9784,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000044.fa,91.84,3.42,1713143,9224,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__;s__,High,10
SGB_9785,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000045.fa,94.2,3.52,1487294,21720,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905;s__,High,3
SGB_9786,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000054.fa,94.55,0.34,2270219,65632,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1081;s__,High,11
SGB_9787,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000068.fa,91.66,1.04,1679879,42182,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,High,3
SGB_9788,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000081.fa,77.58,1.68,1235339,24213,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,Medium,6
SGB_9789,TP20200812-DBC31_DT2009055254-1.MAGScoT_cleanbin_000121.fa,65.73,1.39,678849,3382,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__LL51;g__;s__,Medium,8
SGB_979,T1900044629_TS20190095_bin.320.fa,94.54,0,2096180,26549,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__,High,16
SGB_9790,TP20200812-DBC32_DT2009055255-1_bin.105.fa,90.49,0.89,1973332,55511,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__,High,15
SGB_9791,TP20200812-DBC32_DT2009055255-1_bin.138.fa,94.5,0.48,1844333,34650,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__,High,42
SGB_9792,TP20200812-DBC32_DT2009055255-1_bin.140.fa,93.92,0.13,1385179,57706,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,High,21
SGB_9793,TP20200812-DBC32_DT2009055255-1_bin.156.fa,96.74,0.6,1994286,37607,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__SIG644;s__,High,4
SGB_9794,TP20200812-DBC32_DT2009055255-1_bin.173.fa,91.48,0.38,1631463,63602,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__HGM12713;s__,High,3
SGB_9795,TP20200812-DBC32_DT2009055255-1_bin.205.fa,93.55,0,1354934,46939,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__HGM11412;s__,High,8
SGB_9796,TP20200812-DBC32_DT2009055255-1_bin.246.fa,76.11,0.67,1357702,14960,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__HGM12713;s__,Medium,5
SGB_9797,TP20200812-DBC32_DT2009055255-1_bin.28.fa,94.21,0.81,1601594,58235,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__,High,3
SGB_9798,TP20200812-DBC32_DT2009055255-1_bin.291.fa,95.51,0.67,1597821,47595,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__;s__,High,6
SGB_9799,TP20200812-DBC32_DT2009055255-1_bin.30.fa,95.63,0.69,2281667,59468,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__,High,15
SGB_98,T1900044544_TS20190010_bin.202.fa,93.6,0.34,1599214,102815,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1752;s__,High,42
SGB_980,T1900044629_TS20190095_bin.395.fa,93.21,0.56,2448787,33904,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__,High,57
SGB_9800,TP20200812-DBC32_DT2009055255-1_bin.34.fa,91.08,2.01,2148521,15509,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,High,4
SGB_9801,TP20200812-DBC32_DT2009055255-1_bin.358.fa,87.66,0.56,1892416,8800,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Firm-07;s__,Medium,4
SGB_9802,TP20200812-DBC32_DT2009055255-1_bin.56.fa,97.32,0.67,2736264,263855,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG8773;s__,High,6
SGB_9803,TP20200812-DBC32_DT2009055255-1.MAGScoT_cleanbin_000003.fa,95.24,0,2151281,86806,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__,High,183
SGB_9804,TP20200812-DBC32_DT2009055255-1.MAGScoT_cleanbin_000009.fa,98.32,0.11,2265970,37717,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp015059875,High,92
SGB_9805,TP20200812-DBC32_DT2009055255-1.MAGScoT_cleanbin_000017.fa,94.07,0.38,1573154,89381,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,High,4
SGB_9806,TP20200812-DBC32_DT2009055255-1.MAGScoT_cleanbin_000020.fa,90.6,2.24,1366968,24847,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,High,5
SGB_9807,TP20200812-DBC32_DT2009055255-1.MAGScoT_cleanbin_000022.fa,96.81,0.67,2839065,328234,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__,High,10
SGB_9808,TP20200812-DBC32_DT2009055255-1.MAGScoT_cleanbin_000048.fa,95.08,0.69,2722080,31450,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG3947;s__,High,31
SGB_9809,TP20200812-DBC32_DT2009055255-1.MAGScoT_cleanbin_000057.fa,92.88,1.59,1931235,37121,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__,High,9
SGB_981,T1900044629_TS20190095_bin.400.fa,97.41,3.15,3260287,32002,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp902785055,High,12
